review_idx,category,aspect,sentence_compound,clause_compound,diff,affected
9850,Subscription_Boxes,price,0.4404,0.4404,0.0,False
9851,Subscription_Boxes,content,0.6502,0.6502,0.0,False
9852,Subscription_Boxes,delivery,0.714,0.6249,-0.08909999999999996,True
9852,Subscription_Boxes,content,0.6369,0.6369,0.0,False
9855,Subscription_Boxes,content,-0.3865,-0.3865,0.0,False
9857,Subscription_Boxes,content,-0.7293,-0.7293,0.0,False
9859,Subscription_Boxes,quality,0.4767,0.4767,0.0,False
9861,Subscription_Boxes,content,-0.1695,-0.1695,0.0,False
9861,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
9864,Subscription_Boxes,content,0.26011428571428574,0.16698888888888894,-0.0931253968253968,True
9866,Subscription_Boxes,quality,0.8313,0.8313,0.0,False
9866,Subscription_Boxes,content,0.8313,0.8313,0.0,False
9868,Subscription_Boxes,advertising,0.0,0.0,0.0,False
9870,Subscription_Boxes,content,0.5204333333333333,0.474775,-0.0456583333333333,True
9872,Subscription_Boxes,content,0.4404,0.4404,0.0,False
9876,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
9878,Subscription_Boxes,delivery,0.34,0.34,0.0,False
9879,Subscription_Boxes,price,0.929,0.0,-0.929,True
9880,Subscription_Boxes,price,-0.21075,-0.21075,0.0,False
9881,Subscription_Boxes,billing,0.0,0.0,0.0,False
9881,Subscription_Boxes,quality,-0.4767,-0.4767,0.0,False
9881,Subscription_Boxes,delivery,0.0,0.0,0.0,False
9882,Subscription_Boxes,content,0.3612,0.3612,0.0,False
9883,Subscription_Boxes,price,0.4389,0.6369,0.198,True
9883,Subscription_Boxes,content,0.3612,0.3612,0.0,False
9884,Subscription_Boxes,price,0.4215,0.296,-0.1255,True
9886,Subscription_Boxes,content,0.0,0.0,0.0,False
9887,Subscription_Boxes,content,0.943,0.5801,-0.3629,True
9888,Subscription_Boxes,content,0.0,0.0,0.0,False
9890,Subscription_Boxes,content,0.7069,0.7125,0.005600000000000049,True
9890,Subscription_Boxes,price,0.7069,-0.016,-0.7229,True
9892,Subscription_Boxes,delivery,-0.5106,-0.5106,0.0,False
9892,Subscription_Boxes,quality,-0.06894999999999998,-0.06894999999999998,0.0,False
9892,Subscription_Boxes,price,0.6808,0.6808,0.0,False
9892,Subscription_Boxes,content,0.3404,0.3404,0.0,False
9895,Subscription_Boxes,quality,0.0772,0.0772,0.0,False
9897,Subscription_Boxes,billing,-0.294125,-0.294125,0.0,False
9897,Subscription_Boxes,content,-0.0516,-0.0516,0.0,False
9898,Subscription_Boxes,content,0.2662,0.22752500000000003,-0.03867499999999996,True
9899,Subscription_Boxes,content,0.35766666666666663,0.35766666666666663,0.0,False
9899,Subscription_Boxes,quality,0.5382,0.44889999999999997,-0.08930000000000005,True
9899,Subscription_Boxes,packaging,0.5106,0.5106,0.0,False
9901,Subscription_Boxes,price,0.2263,0.2263,0.0,False
9901,Subscription_Boxes,content,0.6369,0.6369,0.0,False
9902,Subscription_Boxes,delivery,0.8402,0.8402,0.0,False
9903,Subscription_Boxes,billing,-0.4215,-0.4215,0.0,False
9903,Subscription_Boxes,quality,0.34,0.5859,0.24589999999999995,True
9903,Subscription_Boxes,price,0.34,0.5859,0.24589999999999995,True
9904,Subscription_Boxes,content,0.8481,0.8481,0.0,False
9904,Subscription_Boxes,price,0.8481,0.8481,0.0,False
9906,Subscription_Boxes,content,0.7783,0.7783,0.0,False
9907,Subscription_Boxes,content,0.0,0.0,0.0,False
9909,Subscription_Boxes,quality,0.5393,0.4404,-0.09889999999999999,True
9909,Subscription_Boxes,content,0.7483500000000001,0.7483500000000001,0.0,False
9910,Subscription_Boxes,billing,-0.4767,-0.4767,0.0,False
9910,Subscription_Boxes,content,0.0,0.0,0.0,False
9911,Subscription_Boxes,delivery,0.7125,0.7125,0.0,False
9911,Subscription_Boxes,quality,0.6996,0.6996,0.0,False
9912,Subscription_Boxes,billing,-0.2732,-0.2732,0.0,False
9912,Subscription_Boxes,delivery,-0.1366,-0.1366,0.0,False
9912,Subscription_Boxes,packaging,0.6801,0.6801,0.0,False
9912,Subscription_Boxes,content,0.4939,0.4939,0.0,False
9914,Subscription_Boxes,content,0.1228,0.1228,0.0,False
9914,Subscription_Boxes,price,0.6428,0.6428,0.0,False
9916,Subscription_Boxes,quality,-0.0745,-0.2006,-0.1261,True
9919,Subscription_Boxes,content,0.0,0.0,0.0,False
9919,Subscription_Boxes,packaging,0.0,0.0,0.0,False
9920,Subscription_Boxes,quality,0.0,0.0,0.0,False
9921,Subscription_Boxes,content,0.2263,0.2263,0.0,False
9922,Subscription_Boxes,content,0.7269,0.7269,0.0,False
9923,Subscription_Boxes,content,0.0,0.0,0.0,False
9924,Subscription_Boxes,price,0.2263,0.2263,0.0,False
9925,Subscription_Boxes,delivery,-0.6642,0.0,0.6642,True
9925,Subscription_Boxes,quality,-0.6642,-0.5096,0.15459999999999996,True
9926,Subscription_Boxes,content,-0.22816666666666666,-0.22816666666666666,0.0,False
9926,Subscription_Boxes,customer_service,0.4549,0.4549,0.0,False
9927,Subscription_Boxes,content,0.5362,0.5362,0.0,False
9928,Subscription_Boxes,content,0.8481,0.8481,0.0,False
9929,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
9930,Subscription_Boxes,content,0.68825,0.68825,0.0,False
9932,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
9932,Subscription_Boxes,delivery,0.4588,0.0,-0.4588,True
9932,Subscription_Boxes,packaging,0.0,0.0,0.0,False
9932,Subscription_Boxes,content,-0.2667,-0.12916666666666668,0.1375333333333333,True
9934,Subscription_Boxes,content,0.064,0.064,0.0,False
9934,Subscription_Boxes,price,0.9049,0.9049,0.0,False
9935,Subscription_Boxes,delivery,0.6369,0.6369,0.0,False
9936,Subscription_Boxes,content,0.6588,0.6588,0.0,False
9942,Subscription_Boxes,content,0.4588,0.4588,0.0,False
9942,Subscription_Boxes,price,0.4588,0.4588,0.0,False
9947,Subscription_Boxes,quality,0.6249,0.6249,0.0,False
9947,Subscription_Boxes,packaging,0.45495,0.41275,-0.042200000000000015,True
9947,Subscription_Boxes,delivery,0.0,0.0,0.0,False
9948,Subscription_Boxes,quality,0.6114,0.6114,0.0,False
9949,Subscription_Boxes,price,0.2732,0.2732,0.0,False
9949,Subscription_Boxes,content,0.11874444444444442,0.10537,-0.013374444444444411,True
9951,Subscription_Boxes,content,0.13846666666666665,0.10385,-0.03461666666666666,True
9951,Subscription_Boxes,price,0.1183,0.1183,0.0,False
9953,Subscription_Boxes,content,0.75,0.75,0.0,False
9954,Subscription_Boxes,quality,0.8402,0.8402,0.0,False
9955,Subscription_Boxes,billing,-0.2714,-0.2714,0.0,False
9955,Subscription_Boxes,delivery,0.0,0.0,0.0,False
9955,Subscription_Boxes,packaging,0.7843,0.5106,-0.27369999999999994,True
9955,Subscription_Boxes,price,0.2989,0.2989,0.0,False
9957,Subscription_Boxes,price,0.6908,0.6908,0.0,False
9958,Subscription_Boxes,quality,0.0,0.0,0.0,False
9958,Subscription_Boxes,packaging,-0.3818,-0.3818,0.0,False
9959,Subscription_Boxes,price,0.40080000000000005,0.3452,-0.05560000000000004,True
9959,Subscription_Boxes,content,0.3397,0.2841,-0.05559999999999998,True
9960,Subscription_Boxes,quality,0.4754,0.4754,0.0,False
9960,Subscription_Boxes,content,0.0,0.0,0.0,False
9965,Subscription_Boxes,packaging,0.6369,0.6369,0.0,False
9966,Subscription_Boxes,billing,0.6808,0.6808,0.0,False
9966,Subscription_Boxes,quality,-0.057616666666666656,-0.057616666666666656,0.0,False
9966,Subscription_Boxes,delivery,-0.4393,-0.4393,0.0,False
9966,Subscription_Boxes,price,-0.008350000000000024,-0.008350000000000024,0.0,False
9966,Subscription_Boxes,content,0.17865999999999999,0.22842,0.049760000000000026,True
9967,Subscription_Boxes,delivery,0.0,0.0,0.0,False
9967,Subscription_Boxes,content,0.6124,0.6124,0.0,False
9968,Subscription_Boxes,content,0.4019,0.4019,0.0,False
9969,Subscription_Boxes,quality,0.6369,0.6369,0.0,False
9969,Subscription_Boxes,content,0.6369,0.6369,0.0,False
9971,Subscription_Boxes,content,0.31405,0.31405,0.0,False
9972,Subscription_Boxes,content,0.47266666666666673,0.47266666666666673,0.0,False
9972,Subscription_Boxes,packaging,0.4005,0.4005,0.0,False
9974,Subscription_Boxes,content,0.9471,0.9471,0.0,False
9974,Subscription_Boxes,packaging,0.9471,0.9471,0.0,False
9977,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
9978,Subscription_Boxes,content,0.56925,0.4572333333333334,-0.11201666666666665,True
9978,Subscription_Boxes,price,0.4389,0.4389,0.0,False
9980,Subscription_Boxes,content,0.8746,0.6989,-0.17570000000000008,True
9983,Subscription_Boxes,content,0.68195,0.661,-0.020949999999999913,True
9984,Subscription_Boxes,content,0.933,0.933,0.0,False
9985,Subscription_Boxes,quality,0.6808,0.0,-0.6808,True
9985,Subscription_Boxes,content,0.3285666666666667,0.10163333333333335,-0.22693333333333332,True
9986,Subscription_Boxes,content,0.8122,0.8122,0.0,False
9987,Subscription_Boxes,price,0.0,0.0,0.0,False
9987,Subscription_Boxes,content,-0.1027,-0.1027,0.0,False
9988,Subscription_Boxes,content,0.1882,0.1882,0.0,False
9990,Subscription_Boxes,price,0.0772,0.0772,0.0,False
9990,Subscription_Boxes,content,-0.2881,-0.0129,0.2752,True
9991,Subscription_Boxes,quality,0.5106,0.5106,0.0,False
9991,Subscription_Boxes,customer_service,0.0,0.0,0.0,False
9993,Subscription_Boxes,content,0.0,0.0,0.0,False
9993,Subscription_Boxes,price,-0.4215,-0.4215,0.0,False
9995,Subscription_Boxes,content,0.08525,0.08525,0.0,False
9995,Subscription_Boxes,packaging,0.4939,0.4939,0.0,False
9995,Subscription_Boxes,price,0.08525,0.08525,0.0,False
9997,Subscription_Boxes,content,0.0,0.0,0.0,False
9997,Subscription_Boxes,price,0.6249,0.6249,0.0,False
9998,Subscription_Boxes,content,0.6705,0.6705,0.0,False
9998,Subscription_Boxes,price,0.5574,0.5574,0.0,False
9999,Subscription_Boxes,content,0.3612,0.3612,0.0,False
10000,Subscription_Boxes,quality,0.0,0.0,0.0,False
10000,Subscription_Boxes,content,0.0,0.0,0.0,False
10001,Subscription_Boxes,billing,0.4901,0.4901,0.0,False
10001,Subscription_Boxes,content,0.4215,0.4215,0.0,False
10004,Subscription_Boxes,content,0.1626,0.1626,0.0,False
10007,Subscription_Boxes,content,0.3763,0.233275,-0.143025,True
10007,Subscription_Boxes,packaging,0.3506,0.5994,0.24880000000000002,True
10008,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10010,Subscription_Boxes,billing,0.0387,0.0,-0.0387,True
10010,Subscription_Boxes,price,0.0387,0.0258,-0.012899999999999998,True
10011,Subscription_Boxes,content,0.7351,0.7351,0.0,False
10011,Subscription_Boxes,quality,0.36979999999999996,0.36979999999999996,0.0,False
10011,Subscription_Boxes,price,0.2465333333333333,0.2465333333333333,0.0,False
10012,Subscription_Boxes,billing,-0.3164,-0.3164,0.0,False
10012,Subscription_Boxes,content,0.0,0.0,0.0,False
10014,Subscription_Boxes,advertising,0.6369,0.6369,0.0,False
10014,Subscription_Boxes,content,0.31845,0.31845,0.0,False
10015,Subscription_Boxes,content,0.59205,0.59205,0.0,False
10017,Subscription_Boxes,content,0.2714714285714286,0.2714714285714286,0.0,False
10017,Subscription_Boxes,price,-0.031100000000000003,-0.031100000000000003,0.0,False
10018,Subscription_Boxes,packaging,-0.1531,-0.1531,0.0,False
10019,Subscription_Boxes,advertising,0.8678,0.8678,0.0,False
10019,Subscription_Boxes,content,0.7717499999999999,0.7717499999999999,0.0,False
10020,Subscription_Boxes,price,0.05135,0.0,-0.05135,True
10021,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10022,Subscription_Boxes,content,0.1909,0.1909,0.0,False
10022,Subscription_Boxes,quality,0.48355,0.48355,0.0,False
10022,Subscription_Boxes,price,0.4404,0.4404,0.0,False
10024,Subscription_Boxes,billing,0.4019,0.4019,0.0,False
10024,Subscription_Boxes,price,-0.6169,-0.6169,0.0,False
10026,Subscription_Boxes,price,0.0,0.0,0.0,False
10026,Subscription_Boxes,packaging,0.765,0.765,0.0,False
10027,Subscription_Boxes,billing,0.2745,0.2745,0.0,False
10027,Subscription_Boxes,content,0.15380000000000002,0.2474,0.09359999999999999,True
10027,Subscription_Boxes,customer_service,0.8271,0.8271,0.0,False
10028,Subscription_Boxes,quality,-0.6276,-0.6276,0.0,False
10028,Subscription_Boxes,content,0.3811,0.6361,0.255,True
10029,Subscription_Boxes,content,0.5859,0.5859,0.0,False
10031,Subscription_Boxes,content,0.3182,0.3182,0.0,False
10031,Subscription_Boxes,price,0.3252,0.3252,0.0,False
10033,Subscription_Boxes,content,0.9087,0.9087,0.0,False
10035,Subscription_Boxes,content,0.280075,0.280075,0.0,False
10036,Subscription_Boxes,content,0.17663333333333334,0.17663333333333334,0.0,False
10037,Subscription_Boxes,content,0.535875,0.427,-0.108875,True
10037,Subscription_Boxes,price,0.8374,0.4019,-0.43550000000000005,True
10038,Subscription_Boxes,content,0.4215,0.4215,0.0,False
10040,Subscription_Boxes,content,0.49260000000000004,0.49260000000000004,0.0,False
10041,Subscription_Boxes,quality,0.7351,0.7351,0.0,False
10041,Subscription_Boxes,packaging,0.7351,0.7351,0.0,False
10044,Subscription_Boxes,quality,0.2023,0.2023,0.0,False
10045,Subscription_Boxes,content,0.1531,0.1531,0.0,False
10047,Subscription_Boxes,content,0.886,0.886,0.0,False
10049,Subscription_Boxes,content,0.7066,0.5542,-0.15239999999999998,True
10049,Subscription_Boxes,delivery,0.7066,0.5542,-0.15239999999999998,True
10049,Subscription_Boxes,packaging,0.0,0.0,0.0,False
10051,Subscription_Boxes,content,0.0,0.0,0.0,False
10052,Subscription_Boxes,content,-0.2755,-0.2755,0.0,False
10052,Subscription_Boxes,price,-0.8347,-0.8347,0.0,False
10053,Subscription_Boxes,content,-0.2628,-0.2628,0.0,False
10054,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10056,Subscription_Boxes,price,0.555,0.555,0.0,False
10058,Subscription_Boxes,content,-0.17,-0.17,0.0,False
10059,Subscription_Boxes,content,0.7003,0.4404,-0.2599,True
10059,Subscription_Boxes,price,0.7003,0.4404,-0.2599,True
10062,Subscription_Boxes,quality,0.3612,0.3612,0.0,False
10062,Subscription_Boxes,price,0.1806,0.1806,0.0,False
10065,Subscription_Boxes,content,0.7096,0.7096,0.0,False
10065,Subscription_Boxes,quality,0.7096,0.7096,0.0,False
10065,Subscription_Boxes,price,0.06133333333333335,0.06133333333333335,0.0,False
10066,Subscription_Boxes,content,0.80915,0.80915,0.0,False
10070,Subscription_Boxes,content,0.0,0.0,0.0,False
10071,Subscription_Boxes,content,0.807,0.807,0.0,False
10071,Subscription_Boxes,customer_service,0.6476,0.6476,0.0,False
10072,Subscription_Boxes,customer_service,0.1901,0.3612,0.17110000000000003,True
10072,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10072,Subscription_Boxes,price,-0.6652,-0.4215,0.24370000000000003,True
10072,Subscription_Boxes,content,-0.005733333333333331,-0.02413333333333334,-0.01840000000000001,True
10073,Subscription_Boxes,content,0.4215,0.4215,0.0,False
10073,Subscription_Boxes,quality,0.4215,0.4215,0.0,False
10073,Subscription_Boxes,delivery,-0.5423,-0.5423,0.0,False
10074,Subscription_Boxes,content,0.3612,0.3612,0.0,False
10077,Subscription_Boxes,price,-0.4753,-0.4753,0.0,False
10079,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10079,Subscription_Boxes,content,0.0,0.0,0.0,False
10079,Subscription_Boxes,packaging,0.3902,0.3902,0.0,False
10081,Subscription_Boxes,price,0.057,0.057,0.0,False
10083,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10084,Subscription_Boxes,delivery,0.6249,0.6249,0.0,False
10086,Subscription_Boxes,content,0.29295,0.29295,0.0,False
10086,Subscription_Boxes,packaging,0.4847,0.4847,0.0,False
10087,Subscription_Boxes,billing,0.3818,0.3818,0.0,False
10090,Subscription_Boxes,packaging,0.6705,0.6705,0.0,False
10091,Subscription_Boxes,price,0.0,0.0,0.0,False
10093,Subscription_Boxes,delivery,0.6124,0.6124,0.0,False
10093,Subscription_Boxes,content,0.5936,0.5936,0.0,False
10094,Subscription_Boxes,content,0.636,0.636,0.0,False
10096,Subscription_Boxes,content,0.0,0.0,0.0,False
10097,Subscription_Boxes,content,0.0,0.0,0.0,False
10098,Subscription_Boxes,content,-0.6808,-0.6808,0.0,False
10099,Subscription_Boxes,quality,0.4404,0.1531,-0.2873,True
10099,Subscription_Boxes,content,0.8534,0.6697,-0.18370000000000009,True
10100,Subscription_Boxes,packaging,0.8881,0.8881,0.0,False
10101,Subscription_Boxes,content,0.0772,0.0772,0.0,False
10103,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10106,Subscription_Boxes,advertising,-0.4588,-0.4588,0.0,False
10106,Subscription_Boxes,content,-0.4588,0.0,0.4588,True
10106,Subscription_Boxes,price,0.7269,0.7269,0.0,False
10107,Subscription_Boxes,content,0.3412,0.3412,0.0,False
10110,Subscription_Boxes,delivery,0.11005,0.020549999999999985,-0.08950000000000001,True
10110,Subscription_Boxes,content,-0.2014,-0.3804,-0.17900000000000002,True
10112,Subscription_Boxes,price,0.3257,0.3257,0.0,False
10121,Subscription_Boxes,content,0.7506,0.7506,0.0,False
10125,Subscription_Boxes,delivery,0.647,0.647,0.0,False
10126,Subscription_Boxes,content,0.5994,0.5994,0.0,False
10127,Subscription_Boxes,content,0.09026666666666668,0.09026666666666668,0.0,False
10127,Subscription_Boxes,customer_service,0.6586,0.6586,0.0,False
10127,Subscription_Boxes,delivery,-0.3182,-0.3182,0.0,False
10129,Subscription_Boxes,content,0.567075,0.567075,0.0,False
10131,Subscription_Boxes,price,0.836,0.836,0.0,False
10132,Subscription_Boxes,content,-0.4767,-0.4767,0.0,False
10134,Subscription_Boxes,content,0.3387,0.13544,-0.20326,True
10134,Subscription_Boxes,delivery,0.4404,0.4404,0.0,False
10134,Subscription_Boxes,price,0.7311,0.4019,-0.3292,True
10135,Subscription_Boxes,quality,0.7784500000000001,0.72285,-0.055600000000000094,True
10135,Subscription_Boxes,content,0.5189666666666667,0.4819,-0.03706666666666669,True
10136,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10137,Subscription_Boxes,quality,-0.7579,-0.6808,0.07710000000000006,True
10137,Subscription_Boxes,content,0.1076,0.4215,0.31389999999999996,True
10138,Subscription_Boxes,quality,0.8016,0.8016,0.0,False
10139,Subscription_Boxes,content,-0.3724,-0.3724,0.0,False
10140,Subscription_Boxes,content,0.0,0.0,0.0,False
10140,Subscription_Boxes,price,0.6249,0.6249,0.0,False
10141,Subscription_Boxes,packaging,0.4448,0.4448,0.0,False
10142,Subscription_Boxes,price,0.4767,0.4767,0.0,False
10142,Subscription_Boxes,content,0.3367,0.3367,0.0,False
10144,Subscription_Boxes,price,-0.6288,-0.6288,0.0,False
10145,Subscription_Boxes,price,-0.296,-0.296,0.0,False
10145,Subscription_Boxes,content,-0.4939,-0.4939,0.0,False
10147,Subscription_Boxes,quality,0.6249,0.6249,0.0,False
10149,Subscription_Boxes,quality,-0.3252,-0.3252,0.0,False
10152,Subscription_Boxes,packaging,0.3384,0.3384,0.0,False
10153,Subscription_Boxes,content,0.4215,0.4215,0.0,False
10154,Subscription_Boxes,delivery,0.4939,0.4939,0.0,False
10155,Subscription_Boxes,price,0.4754,0.4754,0.0,False
10156,Subscription_Boxes,content,0.32483333333333336,0.2948555555555556,-0.02997777777777777,True
10156,Subscription_Boxes,quality,0.4927,0.4927,0.0,False
10156,Subscription_Boxes,packaging,0.631,0.3612,-0.2698,True
10159,Subscription_Boxes,content,0.9413,0.9413,0.0,False
10161,Subscription_Boxes,quality,0.7346,0.7346,0.0,False
10161,Subscription_Boxes,content,0.6592,0.5285000000000001,-0.13069999999999993,True
10162,Subscription_Boxes,content,0.7408,0.7408,0.0,False
10162,Subscription_Boxes,customer_service,0.5859,0.5859,0.0,False
10163,Subscription_Boxes,content,0.3612,0.3612,0.0,False
10163,Subscription_Boxes,price,0.12925,0.12925,0.0,False
10164,Subscription_Boxes,billing,-0.21395,-0.21395,0.0,False
10164,Subscription_Boxes,quality,-0.1779,-0.1779,0.0,False
10164,Subscription_Boxes,price,-0.4019,-0.4019,0.0,False
10164,Subscription_Boxes,content,0.2023,0.2023,0.0,False
10166,Subscription_Boxes,content,0.4374,0.4374,0.0,False
10167,Subscription_Boxes,price,0.9741,0.9741,0.0,False
10168,Subscription_Boxes,quality,0.5106,0.5106,0.0,False
10168,Subscription_Boxes,content,0.461,0.0,-0.461,True
10169,Subscription_Boxes,delivery,0.6517,0.6517,0.0,False
10170,Subscription_Boxes,content,0.5499,0.4404,-0.10950000000000004,True
10171,Subscription_Boxes,content,0.0,0.0,0.0,False
10172,Subscription_Boxes,content,0.4215,0.4215,0.0,False
10172,Subscription_Boxes,quality,0.15305,0.09759999999999999,-0.05545,True
10172,Subscription_Boxes,price,-0.4767,-0.5423,-0.06559999999999999,True
10173,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
10173,Subscription_Boxes,content,0.7845,0.7845,0.0,False
10174,Subscription_Boxes,content,-0.3626,-0.3626,0.0,False
10175,Subscription_Boxes,quality,0.5994,0.5994,0.0,False
10175,Subscription_Boxes,content,0.5994,0.5994,0.0,False
10176,Subscription_Boxes,billing,0.34,0.34,0.0,False
10176,Subscription_Boxes,content,0.264425,0.264425,0.0,False
10177,Subscription_Boxes,delivery,0.6588,0.6588,0.0,False
10177,Subscription_Boxes,content,0.6588,0.6588,0.0,False
10178,Subscription_Boxes,content,0.25,0.4588,0.20879999999999999,True
10180,Subscription_Boxes,content,0.7579,0.7579,0.0,False
10182,Subscription_Boxes,content,-0.4939,0.4404,0.9343,True
10183,Subscription_Boxes,content,0.957,0.957,0.0,False
10184,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10186,Subscription_Boxes,quality,0.7845,0.7845,0.0,False
10188,Subscription_Boxes,price,-0.8268,-0.8268,0.0,False
10188,Subscription_Boxes,packaging,0.7264,0.4754,-0.25100000000000006,True
10188,Subscription_Boxes,advertising,-0.8268,-0.8268,0.0,False
10188,Subscription_Boxes,content,-0.4134,-0.4134,0.0,False
10189,Subscription_Boxes,price,-0.5812,-0.5812,0.0,False
10190,Subscription_Boxes,content,0.5859,0.5106,-0.07529999999999992,True
10190,Subscription_Boxes,quality,0.5859,0.2732,-0.3127,True
10190,Subscription_Boxes,packaging,0.5719,0.5719,0.0,False
10191,Subscription_Boxes,price,-0.4215,-0.4215,0.0,False
10191,Subscription_Boxes,content,0.0,0.0,0.0,False
10193,Subscription_Boxes,content,0.0,0.0,0.0,False
10193,Subscription_Boxes,price,-0.5857,0.0,0.5857,True
10194,Subscription_Boxes,price,-0.1361,-0.18745,-0.05135000000000001,True
10194,Subscription_Boxes,content,0.7227,0.7227,0.0,False
10198,Subscription_Boxes,quality,0.6588,0.6588,0.0,False
10198,Subscription_Boxes,content,0.6369,0.6369,0.0,False
10199,Subscription_Boxes,content,0.7269,0.7269,0.0,False
10200,Subscription_Boxes,quality,0.3612,0.3612,0.0,False
10200,Subscription_Boxes,content,0.3612,0.3612,0.0,False
10201,Subscription_Boxes,content,0.7149,0.7149,0.0,False
10201,Subscription_Boxes,price,0.7149,0.7149,0.0,False
10202,Subscription_Boxes,quality,0.4215,0.4215,0.0,False
10203,Subscription_Boxes,billing,-0.0387,-0.0258,0.012899999999999998,True
10204,Subscription_Boxes,content,0.4742,0.4889,0.01469999999999999,True
10206,Subscription_Boxes,content,0.6346,0.6346,0.0,False
10206,Subscription_Boxes,quality,0.5423,0.5423,0.0,False
10206,Subscription_Boxes,price,0.7269,0.7269,0.0,False
10207,Subscription_Boxes,content,0.4404,0.4404,0.0,False
10208,Subscription_Boxes,quality,0.5983,0.5983,0.0,False
10208,Subscription_Boxes,content,0.7443500000000001,0.7443500000000001,0.0,False
10211,Subscription_Boxes,billing,0.6239,0.6239,0.0,False
10211,Subscription_Boxes,content,0.4031,0.4031,0.0,False
10213,Subscription_Boxes,content,0.56435,0.56435,0.0,False
10215,Subscription_Boxes,content,0.11315,0.11315,0.0,False
10215,Subscription_Boxes,price,0.028399999999999995,0.028399999999999995,0.0,False
10217,Subscription_Boxes,content,0.394425,0.394425,0.0,False
10217,Subscription_Boxes,customer_service,0.0,0.0,0.0,False
10219,Subscription_Boxes,delivery,0.4404,0.4404,0.0,False
10221,Subscription_Boxes,packaging,0.4215,0.4215,0.0,False
10223,Subscription_Boxes,content,0.0,0.0,0.0,False
10225,Subscription_Boxes,quality,0.6249,0.6249,0.0,False
10226,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10226,Subscription_Boxes,content,-0.009050000000000002,-0.009050000000000002,0.0,False
10228,Subscription_Boxes,content,0.7906,0.7906,0.0,False
10231,Subscription_Boxes,quality,0.0,0.0,0.0,False
10234,Subscription_Boxes,content,0.3560666666666667,0.04119999999999998,-0.31486666666666674,True
10235,Subscription_Boxes,price,-0.1695,-0.1695,0.0,False
10237,Subscription_Boxes,content,0.8658,0.8658,0.0,False
10238,Subscription_Boxes,content,0.4795,0.4795,0.0,False
10240,Subscription_Boxes,content,0.0,0.0,0.0,False
10241,Subscription_Boxes,content,0.0,0.0,0.0,False
10242,Subscription_Boxes,content,-0.5574,-0.5574,0.0,False
10242,Subscription_Boxes,price,-0.5574,-0.5574,0.0,False
10243,Subscription_Boxes,quality,0.5106,0.5106,0.0,False
10246,Subscription_Boxes,content,0.472275,0.472275,0.0,False
10246,Subscription_Boxes,quality,0.6908,0.6908,0.0,False
10246,Subscription_Boxes,delivery,0.6908,0.6908,0.0,False
10247,Subscription_Boxes,delivery,0.6705,0.0,-0.6705,True
10247,Subscription_Boxes,content,0.6705,0.3818,-0.2887,True
10248,Subscription_Boxes,billing,-0.09979999999999999,-0.09979999999999999,0.0,False
10248,Subscription_Boxes,content,-0.4215,-0.4215,0.0,False
10248,Subscription_Boxes,delivery,-0.4019,-0.4019,0.0,False
10249,Subscription_Boxes,content,-0.1531,0.0,0.1531,True
10250,Subscription_Boxes,content,0.25,0.0,-0.25,True
10251,Subscription_Boxes,quality,0.7184,0.7184,0.0,False
10251,Subscription_Boxes,content,0.7184,0.7184,0.0,False
10253,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10253,Subscription_Boxes,content,-0.125,-0.125,0.0,False
10256,Subscription_Boxes,quality,0.4404,0.4404,0.0,False
10256,Subscription_Boxes,price,0.6115,0.6115,0.0,False
10257,Subscription_Boxes,billing,0.4926,0.4926,0.0,False
10259,Subscription_Boxes,delivery,0.0,0.0,0.0,False
10259,Subscription_Boxes,packaging,0.2553,0.2553,0.0,False
10260,Subscription_Boxes,price,0.2263,0.2263,0.0,False
10261,Subscription_Boxes,quality,0.6369,0.6369,0.0,False
10261,Subscription_Boxes,content,0.6369,0.6369,0.0,False
10262,Subscription_Boxes,billing,-0.16365000000000002,-0.16365000000000002,0.0,False
10262,Subscription_Boxes,content,0.2263,0.2263,0.0,False
10262,Subscription_Boxes,customer_service,-0.6697,-0.6697,0.0,False
10264,Subscription_Boxes,billing,-0.0516,-0.0516,0.0,False
10264,Subscription_Boxes,quality,0.5719,0.5719,0.0,False
10265,Subscription_Boxes,price,0.7227,0.0,-0.7227,True
10265,Subscription_Boxes,content,0.3818,0.3818,0.0,False
10266,Subscription_Boxes,billing,-0.25,-0.25,0.0,False
10266,Subscription_Boxes,quality,-0.1033,-0.1033,0.0,False
10266,Subscription_Boxes,price,-0.1033,-0.1033,0.0,False
10267,Subscription_Boxes,delivery,0.4005,0.4005,0.0,False
